Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
43217242,Book Love,Debbie Tung,"Tung, Debbie",,"=""""","=""""",4,4.26,Andrews McMeel Publishing,Kindle Edition,144,2019,2019,2021/03/08,2021/03/07,"on-kindle, kindle-store, comics, short-reads","on-kindle (#225), kindle-store (#88), comics (#6), short-reads (#176)",read,,,,1,,,0,,,,,
36403078,Muthaleettu Manthiram 108,C. Saravanan,"Saravanan, C.",,"=""""","=""""",4,4.13,Vikatan.com Private Limited,Kindle Edition,269,,,2021/03/06,2021/03/02,,,read,The book is not edited well. Had a lot of grammar and spelling mistakes at times making it difficult to read. This work coming from Vikatan is a shocker.<br/><br/>The book only touches the investment topic a bit. Didn't go deep in any aspects. I would prefer a deeper investment book in Tamil probably concentrating on investment opportunities specific to Tamil Nadu. Something like real estate will be a great idea for a book.,,,1,,,0,,,,,
29634182,Esther,வண்ணநிலவன்,"வண்ணநிலவன், வண்ணநிலவன்",,"=""""","=""9788192366838""",3,3.98,நற்றிணை பதிப்பகம் (Natrinai Pathippagam),Paperback,104,2014,,2021/03/05,2021/02/16,short-stories-collection,short-stories-collection (#8),read,,,,1,,,0,,,,,
17563539,The Egg,Andy Weir,"Weir, Andy",,"=""""","=""""",4,4.21,Andy Weir / Galactanet,ebook,3,2009,2009,2021/03/02,2021/03/01,"short-story, short-reads","short-story (#5), short-reads (#175)",read,Does it sound familiar to Paramathma of Hinduism?,,,1,,,0,,,,,
34961644,Thiruppi Adippaen (Tamil),Seeman,"Seeman, Seeman",,"=""""","=""""",3,4.00,Vikatan.com Private Limited,Kindle Edition,168,,,2021/03/02,2021/01/27,"thamizh, kindle-unlimited","thamizh (#95), kindle-unlimited (#9)",read,,,,1,,,0,,,,,
52746927,இந்தி எதிர்ப்பு ஏன்?,C.N. Annadurai,"Annadurai, C.N.",,"=""""","=""""",4,4.38,Thenralbooks,Kindle Edition,53,2019,,2021/02/25,2021/02/24,"thamizh, on-kindle, kindle-unlimited, short-reads","thamizh (#94), on-kindle (#224), kindle-unlimited (#8), short-reads (#174)",read,Anna's examples to describe a situation is very attractive. No doubt his speeches were a crowd puller. <br/><br/>And this speech given in 1957 is still relevant in 2021. This is a typical politician speech on a stage and not a well researched article on Why to Oppose Hindi Imposition.,,,1,,,0,,,,,
33861657,செவ்வி [Sevvi],தொ. பரமசிவன் [Tho.Paramasivan],"[Tho.Paramasivan], தொ. பரமசிவன்",,"=""""","=""""",4,4.60,கலப்பை பதிப்பகம்[Kalappai Pathippagam],Paperback,144,20165,2013,2021/02/24,2021/02/16,"thamizh, interviews","thamizh (#93), interviews (#1)",read,,,,1,,,0,,,,,
50712317,Anatomy of the State,Murray N. Rothbard,"Rothbard, Murray N.",,"=""""","=""""",5,4.24,Reading Essentials,Kindle Edition,35,2020,1974,2021/02/17,2021/02/16,"on-kindle, short-reads, essays","on-kindle (#223), short-reads (#173), essays (#5)",read,,,,1,,,0,,,,,
32931811,தெய்வங்கள் ஓநாய்கள் ஆடுகள்,Nanjil Nadan,"Nadan, Nanjil",,"=""""","=""9789382648178""",4,4.00,நற்றிணை பதிப்பகம்,Paperback,112,,,2021/02/11,2021/01/17,"thamizh, short-stories-collection","thamizh (#92), short-stories-collection (#7)",read,"Even though the book was small, it was difficult to read the book. I am not sure what is the reason but it wasn't pleasant to read the book.",,,1,,,0,,,,,
20402561,அவமானம்,Saadat Hasan Manto,"Manto, Saadat Hasan",,"=""""","=""9789382826989""",5,3.84,பாரதி புத்தகாலயம்,Paperback,95,,,2021/02/09,2020/11/02,"thamizh, bb4, short-stories-collection","thamizh (#91), bb4 (#4), short-stories-collection (#6)",read,Dark.,,,1,,,0,,,,,
28244571,Sprint: How To Solve Big Problems and Test New Ideas in Just Five Days,Jake Knapp,"Knapp, Jake","John Zeratsky, Braden Kowitz","=""""","=""""",4,4.19,Transworld Digital,Kindle Edition,288,2016,2016,2021/02/06,2021/01/19,"kindle-store, on-kindle","kindle-store (#87), on-kindle (#222)",read,,,,1,,,0,,,,,
36586875,Uzhavukkum Undu Varalaru,G. Nammalvar,"Nammalvar, G.",,"=""""","=""""",4,4.14,Vikatan.com Private Limited,Kindle Edition,204,,2008,2021/01/31,2021/01/30,"kindle-unlimited, thamizh, essays","kindle-unlimited (#7), thamizh (#90), essays (#4)",read,,,,1,,,0,,,,,
43088036,Nirangalin Mozhi,Manohar Devadoss & Theni Seerudaiyan,"Seerudaiyan, Manohar Devadoss & Theni",,"=""8184766432""","=""9788184766431""",0,3.64,Vikatan Publication,Hardcover,288,2014,,,2021/01/28,currently-reading,currently-reading (#36),currently-reading,,,,1,,,0,,,,,
56260949,பாரதிக்கும் எனக்கும் பழக்கம்,வ.உ. சிதம்பரம் பிள்ளை,"பிள்ளை, வ.உ. சிதம்பரம்",,"=""""","=""""",3,4.33,,Kindle Edition,,2020,,2021/01/26,2021/01/25,"thamizh, short-reads, on-kindle, kindle-unlimited","thamizh (#89), short-reads (#172), on-kindle (#221), kindle-unlimited (#6)",read,,,,1,,,0,,,,,
39208029,V for Vendetta,Alan Moore,"Moore, Alan",David Lloyd,"=""1401285007""","=""9781401285005""",5,4.25,Vertigo,Hardcover,400,2018,1990,2021/01/23,2021/01/22,"kindle-unlimited, on-kindle, comics, short-reads","kindle-unlimited (#5), on-kindle (#220), comics (#5), short-reads (#171)",read,,,,1,,,0,,,,,
53275173,வாசிப்பது எப்படி?: vasippathu eppadi?,செல்வேந்திரன் Selventhiran,"Selventhiran, செல்வேந்திரன்",,"=""""","=""""",3,4.38,,Kindle Edition,88,2020,,2021/01/20,2021/01/18,"thamizh, prime-reading, on-kindle, short-reads, essays, bb4","thamizh (#88), prime-reading (#4), on-kindle (#219), short-reads (#170), essays (#3), bb4 (#3)",read,,,,1,,,0,,,,,
36155235,கரைந்த நிழல்கள்,அசோகமித்திரன் [Ashokamitran],"[Ashokamitran], அசோகமித்திரன்",,"=""""","=""9789382648000""",5,4.14,Natrinai Pathippagam,Paperback,136,2016,2005,2020/08/27,2020/08/24,"thamizh, corona-time, avs-lending-library, novel, bb4","thamizh (#64), corona-time (#41), avs-lending-library (#2), novel (#9), bb4 (#2)",read,,,,1,,,0,,,,,
5054534,கோபல்லபுரத்து மக்கள்  [Gopallapurathu Makkal],கி. ராஜநாரயணன்,"ராஜநாரயணன், கி.",,"=""""","=""""",5,4.18,,Paperback,272,2012,1990,2020/11/23,2020/11/17,"thamizh, sahitya-akademi, novel, bb4","thamizh (#74), sahitya-akademi (#11), novel (#13), bb4 (#1)",read,,,,1,,,0,,,,,
13103913,இவன்தான் பாலா,Bala,"Bala, Bala",,"=""""","=""9788184763461""",4,4.01,விகடன்பிரசுரம்,Paperback,168,2011,2004,2021/01/19,2020/08/13,thamizh,thamizh (#87),read,,,,1,,,0,,,,,
50671401,இதுவே சனநாயகம் [Ithuve Sananaayagam],தொ. பரமசிவன் [Tho.Paramasivan],"[Tho.Paramasivan], தொ. பரமசிவன்",,"=""""","=""""",4,3.86,,,,,,2021/01/17,2021/01/07,"thamizh, on-kindle, essays, kindle-store","thamizh (#86), on-kindle (#218), essays (#2), kindle-store (#86)",read,Loved the essay titled இதுவே சனநாயகம். Went in search of the temple and the travel was amazing.,,,1,,,0,,,,,
53708204,மரபும் புதுமையும் [Marapum Puthumaiyum],தொ. பரமசிவன் [Tho.Paramasivan],"[Tho.Paramasivan], தொ. பரமசிவன்",,"=""""","=""""",5,4.37,Kalachuvadu Publications ,Kindle Edition,87,2019,,2021/01/13,2021/01/10,"thamizh, on-kindle, kindle-store, essays","thamizh (#85), on-kindle (#217), kindle-store (#85), essays (#1)",read,"Thought provoking collection of essays.<br/><br/>Things I liked about the book.<br/>1. The cover.<br/>2. Starting from demystifying Chola period. The current image of Chola period is very rosy partly due to the books of Kalki and his predecessors. Yes, they did build marvels. But then Tho. Pa breaks it in one line.<br/>""ஏகாதிபத்தியத்துக்கென்று சில கலாச்சார வெளிப்பாடுகள் உண்டு. அவற்றில் ஒன்று அளவின் பிரம்மாண்டம்"".<br/>3. When I grew up in my village, பொங்கல் was the most celebrated festival. To be frank I don't remember celebrating Diwali or New Year. His essay on Pongal confirms it.<br/>""சேனை, சேம்பு, கருணை, சிறுகிழங்கு, பனங்கிழங்கு ஆகிய மண்ணுக்கு அடியில் விளையக்கூடிய கிழங்கு வகைகள் பொங்கலுக்குப் படைக்கப்படுபவை. இவை உயர் சாதியினர் எனச் சொல்லப்படுபவர்களால் விலக்கப்பட்டவை. இன்றும் இவை பெருங்கோயில்களில் பயன்படுத்தப்படவில்லை என்பதை நாம் கவனத்தில் கொள்ள வேண்டும். இதுவே பொங்கல் எளிய மக்களின் இனிய கொண்டாட்டம் என்பதற்குச் சாட்சி.""<br/>4. This is another tradition not many knows of. Pongal around the corner, thanks to Tho. Pa, now I know the reason behind it.<br/>""தைப் பொங்கலையடுத்த மறுநாள் (கரிநாள் என்பது மக்கள் வழக்கு; ‘கனு’ என்பது மேலோர் மரபு) ஊரிலுள்ள மக்கள் சாதி, மத வேறுபாடின்றிக் காட்டுப் பகுதியில் வேட்டைக்குச் சென்று முயல், உடும்பு, காட்டுக்கோழி, கவுதாரி போன்றவற்றை வேட்டையாடி ஊருக்குள் கொண்டுவந்து ஊர் நடுவில் இறைச்சியைப் பகிர்ந்து எடுத்துக்கொள்கிறார்கள். ஊர்் மந்தை ‘மன்றம்’ ஆக மாற்றம் பெற்று வளர்ந்த கதையின் ஒரு பகுதி இது.""<br/>5. ""பகிர்ந்துண்ணும் கலாசாரம் இந்நாட்டுத் தொல்குடி மக்களிடம் அரும்பிய வெளிப்பாடாகும். மேலோர் மரபு பேசும் சனாதான தருமம், மக்கள் கூடியும் கலந்தும் உண்ணும் வழக்கத்தைத் தடை செய்தது என்பதே வரலாற்றுண்மையாகும்."" - These lines reminded me of again another childhood memory where all the kids in the street used to sit together and eat in the street. It was a daily affair, everyone brings what was cooked in their home and food was shared. Now its just a memory.<br/><br/>Worth reading.",,,1,,,0,,,,,
475197,Our Trees Still Grow In Dehra,Ruskin Bond,"Bond, Ruskin",,"=""0140169024""","=""9780140169027""",4,4.22,Penguin,Paperback,108,2000,2000,2021/01/05,2021/01/03,sahitya-akademi,sahitya-akademi (#15),read,,,,1,,,0,,,,,
43551662,நான் இந்துவல்ல நீங்கள்?,தொ. பரமசிவன் [Tho.Paramasivan],"[Tho.Paramasivan], தொ. பரமசிவன்",,"=""""","=""""",4,4.39,வானவில் புத்தகாலயம்,,16,2018,,2021/01/09,2021/01/09,"thamizh, essay, short-reads","thamizh (#84), essay (#4), short-reads (#169)",read,,,,1,,,0,,,,,
56503428,பாளையங்கோட்டை: ஒரு மூதூரின் வரலாறு,தொ. பரமசிவன் [Tho.Paramasivan],"[Tho.Paramasivan], தொ. பரமசிவன்",,"=""""","=""9789388631259""",2,3.00,Kalachuvadu Publications Pvt Ltd,Paperback,72,,,2021/01/09,2021/01/07,"thamizh, essay, short-reads","thamizh (#83), essay (#3), short-reads (#168)",read,Yet another boring history book.,,,1,,,0,,,,,
32107495,கம்பாநதி (Kambanadhi),வண்ணநிலவன்,"வண்ணநிலவன், வண்ணநிலவன்",,"=""""","=""9789382648079""",0,3.81,நற்றிணை பதிப்பகம் (Natrinai Pathippagam),Paperback,128,,1979,,2021/01/06,currently-reading,currently-reading (#35),currently-reading,,,,1,,,0,,,,,
53042675,கல்மரம்,G. Thilakavathi,"Thilakavathi, G.",,"=""""","=""""",4,3.95,,Kindle Edition,168,2019,,2021/01/03,2020/12/17,"thamizh, kindle-store, on-kindle, sahitya-akademi, novel","thamizh (#82), kindle-store (#84), on-kindle (#216), sahitya-akademi (#14), novel (#24)",read,,,,1,,,0,,,,,
17407146,Eriyum Panikaadu,P.H. Daniel,"Daniel, P.H.",Ra Murugavel,"=""""","=""""",4,4.37, Vidiyal Pathippagam,Paperback,336,,1969,2015/12/08,2015/11/28,"just-books, thamizh, novel","just-books (#8), thamizh (#9), novel (#23)",read,,,,1,,,0,,,,,
38716624,சமுதாய வீதி [Samuthaya Veethi],Na. Parthasarathy,"Parthasarathy, Na.",,"=""""","=""""",4,3.72,eInk Solutions,Kindle Edition,314,2017,1968,2018/03/31,2018/03/23,"thamizh, on-kindle, sahitya-akademi, kindle-store, novel","thamizh (#14), on-kindle (#121), sahitya-akademi (#2), kindle-store (#6), novel (#22)",read,,,,1,,,0,,,,,
36345621,குருதிப்புனல் [Kuruthipunal],Indira Parthasarathy,"Parthasarathy, Indira",,"=""""","=""""",5,3.94,Pustaka Digital Media,Kindle Edition,385,,2006,2018/07/15,2018/07/14,"on-kindle, kindle-store, thamizh, sahitya-akademi, short-reads, novel","on-kindle (#134), kindle-store (#13), thamizh (#17), sahitya-akademi (#3), short-reads (#132), novel (#21)",read,Born in 1980's my understanding of Tamil Nadu politics starts from the Dravidian movement. This book acts like a window to see what was part of Tamil Nadu like in the 1960's. And the book is based on a real incident the Kilvenmani massacre. Sweet and short read to understand the life of a common man in a Tamil village in the 1960's. I would recommend all my friends to read it.,,,1,,,0,,,,,
7465733,சில நேரங்களில் சில மனிதர்கள் [Sila Nerangalil Sila Manithargal],Jayakanthan,"Jayakanthan, Jayakanthan",,"=""""","=""""",4,4.01,மீனாட்சி புத்தக நிலையம்,Hardcover,448,2012,1970,,2018/07/25,"thamizh, sahitya-akademi, novel","thamizh (#18), sahitya-akademi (#4), novel (#20)",read,,,,1,,,0,,,,,
13519018,காவல் கோட்டம் [Kaaval Kottam],Su. Venkatesan,"Venkatesan, Su.",,"=""""","=""9788187641889""",5,4.27,Tamizhini,Hardcover,1054,2009,2009,2018/12/03,2018/07/29,"thamizh, sahitya-akademi, novel","thamizh (#22), sahitya-akademi (#5), novel (#19)",read,"This book is a roller coaster of sorts. There are chapters which I felt like I want to be just done with it and there are chapters which gave me goosebumps. Probably making the book a few chapters less would have made the book even better. That being said the book is still a masterpiece.<br/><br/>This is not the first history book I am reading. But this book is unique in the way that the author decided to present the facts. Its a work of fiction with history sprinkled in. So it's up to you to believe in what you want. That's a nice move from the author especially with authors like Perumal Murugan getting into trouble for their books.<br/><br/>The author made me fall in love with Madurai. How much it has changed in all these centuries. The best thing I loved about this book is how history is mostly not about the rulers of the place but about the people of the place. I can't stop comparing it with Ivory Throne the last history I book I had read which speaks all about the rulers of Travancore but very rarely about their subjects.<br/><br/>This book gives a lot of things to ponder upon. For instance, there is a scene where an old lady narrates to the youngsters of her village how she had asked for what's called a modern-day divorce because of her husbands impotency and how she had married thrice and found the love of her life. I don't think in today's Indian society its possible to marry thrice and live life without being looked down by others.<br/><br/>Be it the cover image, be it the scene where the Madurai fort is broken down the author was done some extensive research. After reading this book my look on South Tamil society is never going to be the same.<br/><br/>The book mentions a lot of small villages and places in and around Madurai. It would be better to arrange a Kaval Kottam tour like the already existing Ponninyin Selvan tour. Would love to know the places.<br/><br/>There were some words which I didn't understand. For instance the word mallu vetti. Google still is not so good in vernacular languages to give the right response to these words. So I had to move with my assumptions of meanings for that word. Have to buy a Tamil dictionary soon.<br/><br/>Overall the book is a must read if you want to understand the life of Mukulathor folks around Madurai. I am not from this caste and my respect for them has increased multifold after reading this book.",,,1,,,0,,,,,
34616907,வேருக்கு நீர் [Verukku Neer],Rajam Krishnan,"Krishnan, Rajam",,"=""""","=""""",5,3.86,Pustaka Digital Media,Kindle Edition,133,,,2018/03/17,2018/03/17,"sahitya-akademi, thamizh, on-kindle, kindle-store, novel","sahitya-akademi (#1), thamizh (#12), on-kindle (#119), kindle-store (#7), novel (#18)",read,"This book is a masterpiece of fictional work. The author is known for her research and political messages through her stories. This book reflects it well.<br/><br/>The story deals with the erosion of Gandhian values in the society. The book won Sahitya Academy award in 1973. Today in 2018, when the current generation would have never heard of Sarvodhya or completely believes in some random message about Gandhi from a piece of information shared in the social media, not everyone will enjoy the book.<br/><br/>The book coveys message on Gandhian values, feminism, democracy vs socialist thoughts, environmental awareness, philosophy etc. Interestingly feminism in 1973 has changed a lot from what it is today.<br/><br/>The book is written in a period where the first generation Gandhian politicians are almost done with their ruling and the new generation of politicians who didn't have any motive to serve the people are coming to power. The book shows the anger of a woman who follows Gandhian values all her life and also the struggle she faces with the materialistic world around her.",,,1,,,1,2018/03/18,Amazon,unspecified,,
43542628,சஞ்சாரம் (SANCHARAM),S. Ramakrishnan,"Ramakrishnan, S.",,"=""""","=""9789387484192""",4,4.09,Desanthiri Pathippagam; First edition (2018),Paperback,360,2018,2014,2020/08/08,2020/07/16,"corona-time, sahitya-akademi, thamizh, novel","corona-time (#35), sahitya-akademi (#7), thamizh (#57), novel (#17)",read,,,,1,,,0,,,,,
54505227,Vanam Vasapadum,பிரபஞ்சன்,"பிரபஞ்சன், பிரபஞ்சன்",,"=""9382648151""","=""9789382648154""",3,3.93,,Hardcover,608,2014,1993,2020/12/02,2020/09/24,"avs-lending-library, thamizh, sahitya-akademi, novel","avs-lending-library (#6), thamizh (#77), sahitya-akademi (#12), novel (#16)",read,,,,1,,,0,,,,,
3171693,Kallikaattu Ithigaasam,Vairamuthu,"Vairamuthu, Vairamuthu",,"=""""","=""""",5,4.10,,Paperback,376,2001,2001,2020/12/27,2020/12/03,"thamizh, avs-lending-library, sahitya-akademi, novel","thamizh (#80), avs-lending-library (#7), sahitya-akademi (#13), novel (#15)",read,The book talks about migration. How migration affects people even if their life conditions are not that great. The story is about a farmer trying to make his ends meet by hard work. Then the government asks them to migrate since they want a dam to be built there.<br/><br/>The proposed dam is to provide drinking water to the city of Madurai and nearby towns. Its going to improve their life's and kill the life's of the village folks who have spent all their hard work in the land.<br/><br/>Providing a farmer an alternative land or money is not the same as his own land.,,,1,,,0,,,,,
55676986,கடல்புரத்தில் (Kadal purathil),வண்ணநிலவன்,"வண்ணநிலவன், வண்ணநிலவன்",,"=""""","=""9789388631204""",5,4.23,Kalachuvadu Publications Pvt Ltd ,Paperback,128,2019,1997,2020/12/30,2020/12/27,"thamizh, novel","thamizh (#81), novel (#14)",read,,,,1,,,0,,,,,
